TargetWord,Prime,Unrelated,Length_Related,SubFreq_Related,LogSubFreq_Related,LogHAL_Related,OrthoN_Related,FreqGreater_Related,BGSum_Related,BGMean_Related,POS_Related,ELP_NT_RT_Related,ELP_N_Z_Related,ELP_NT_Acc_Related,Relation1_Related,Relation2_Related,FAS_Related,BAS_Related,CueFanOut_Related,LSA_Related,LSA_Unrelated,NT_200ms_RT_Related,NT_200ms_RT_Unrelated,NT_200ms_Z_Related,NT_200ms_Z_Unrelated,NT_200ms_Acc_Related,NT_200ms_Acc_Unrelated,NT_1200ms_RT_Related,NT_1200ms_RT_Unrelated,NT_1200ms_Z_Related,NT_1200ms_Z_Unrelated,NT_1200ms_Acc_Related,NT_1200ms_Acc,NT_200ms_RT_Priming_Related,NT_200ms_Z_Priming_Related,NT_200ms_Acc_Priming_Related,NT_1200ms_RT_Priming_Related,NT_1200ms_Z_Priming_Related,NT_1200ms_Acc_Priming_Related
vomit,PUKE,SUBJECT,4,6.25,2.51,7.15,7,5,1318,439.33,NN|VB,685.12,-0.38,1,synonym,,0.204,0.224,13,0.04,0.03,605.0769231,539.3333333,0.3092732171,-0.03044187301,1,1,530.65625,615.8571429,-0.1527658902,0.4347606138,0.96875,1,-65.74358974,-0.3397150901,0,85.20089286,0.5875265039,-0.03125
wagon,PADDY,SHORTCAKE,5,2.63,2.13,6.36,2,2,2505,626.25,NN,661.78,-0.35,1,fpa,,0.23,0,17,0.09,,537,534.0555556,-0.00237186407,-0.3235371921,1,1,564.862069,515.0769231,0.09178925721,-0.1994322606,0.9655172414,1,-2.944444444,-0.3211653281,0,-49.78514589,-0.2912215178,-0.03448275862
wait,HESITATE,FLEXIBLE,8,5.47,2.45,8.67,0,,20566,2938,VB,594.48,-0.51,0.96,synonym,,0.221,0,18,0.23,0.05,467.1666667,480.1538462,-0.3214288616,-0.4777271205,1,0.9230769231,474.9,529.7,-0.2211274183,-0.2014866014,1,1,12.98717949,-0.1562982589,0.07692307692,54.8,0.01964081692,0
waiter,SERVER,DAD,6,3.92,2.3,12,2,0,16473,3294.6,NN,684.3,-0.25,1,synonym,,0.467,0.108,8,0.09,0.06,520.3,561.7446809,-0.07150481867,0.1230919597,1,1,480.4166667,577.65625,-0.2318464355,0.1318135472,1,1,41.44468085,0.1945967784,0,97.23958333,0.3636599827,0
walk,HIKE,ATTORNEY,4,6.53,2.52,7.78,8,7,2074,691.33,VB|NN,551.61,-0.77,1,category,,0.255,0,14,0.28,0.04,470.9473684,524.4,-0.4013631541,-0.2043141522,0.9473684211,1,570.1818182,521.5,-0.1333040601,-0.03255882625,1,1,53.45263158,0.1970490018,-0.05263157895,-48.68181818,0.1007452339,0
walkway,BREEZEWAY,MAGGOT,9,,,,,,,,,,,,synonym,,0.118,0.06,20,,-0.03,576.36,598.6071429,0.1043815116,0.4093343415,0.96,0.9285714286,541.1578947,529.4358974,0.1154928551,0.04962687286,1,0.9743589744,22.24714286,0.3049528299,0.03142857143,-11.7219973,-0.06586598221,0.02564102564
wall,PLASTER,SECRETARY,7,2.63,2.13,6.6,2,1,18370,3061.67,NN|VB,633.79,-0.47,0.97,unclassifed,,0.243,0,20,0.52,0.01,540.8333333,523.0465116,-0.2980660824,-0.2867996844,1,1,569.7368421,522.05,-0.02437062703,-0.1590656225,1,1,-17.78682171,0.01126639805,0,-47.68684211,-0.1346949955,0
wander,ROAM,TEMPER,4,3.39,2.24,7,6,4,3508,1169.33,VB,586.96,-0.69,1,synonym,,0.336,0.061,15,0.28,0.19,564.96,548.5192308,-0.2923587007,0.1316375745,1,1,539.0588235,501.3333333,-0.03852894362,-0.1803131496,1,0.9777777778,-16.44076923,0.4239962752,0,-37.7254902,-0.141784206,0.02222222222
want,DESIRE,MIRAGE,6,20.27,3.01,10.05,0,,14139,2827.8,NN|VB,643.6,-0.24,1,synonym,,0.61,0.278,9,0.37,0.01,514.3,563.3333333,-0.3250850619,-0.006125317583,1,1,520.4186047,525.125,0.0373978056,-0.2077135297,1,1,49.03333333,0.3189597443,0,4.706395349,-0.2451113353,0
war,TANK,MAKE,4,25.61,3.12,9.77,11,3,5646,1882,NN|VB,574.73,-0.73,1,script,,0.171,0,14,0.04,0.12,578.3846154,624.962963,0.1167341273,0.3886084134,0.9615384615,1,522.4375,521.8571429,0.05134165824,-0.09977115544,0.96875,1,46.57834758,0.2718742862,-0.03846153846,-0.5803571429,-0.1511128137,-0.03125
warm,BLANKET,TABLET,7,12.98,2.82,8.25,0,,9220,1536.67,NN,575.44,-0.74,1,functional property,,0.331,0,9,0.36,-0.01,571.0322581,540,0.1102934382,-0.2878510964,1,1,518.4827586,475.9512195,0.0288405572,-0.2559780527,1,0.9756097561,-31.03225806,-0.3981445347,0,-42.53153911,-0.2848186099,0.0243902439
wash,DISHES,MONKEY,6,11.86,2.78,8.13,4,1,12169,2433.8,NN|VB,648.08,-0.42,1,bpa,,0.257,0,19,0.52,0.1,523.2903226,512.7352941,-0.4877140854,-0.2591297313,1,1,480.962963,521.6744186,-0.182813084,-0.3268698073,1,1,-10.55502846,0.2285843541,0,40.71145564,-0.1440567233,0
washer,MACHINE,LEFT,7,70.25,3.55,11.7,0,,14917,2486.17,NN|VB,593.82,-0.51,1,bpa,,0.203,0.022,17,0.27,0.14,494.4242424,526.5555556,-0.2784780242,-0.2241727421,1,1,560.9782609,557.6,-0.005932155808,0.03893090603,1,1,32.13131313,0.05430528208,0,-3.37826087,0.04486306184,0
washington,GEORGE,CORAL,6,146.55,3.87,10.74,0,,5724,1144.8,NN,662.71,-0.32,1,fpa,,0.218,,14,0.73,0.02,548.7619048,536.3076923,-0.1095576215,-0.02704419411,1,1,541.9545455,564.5,-0.108099142,0.09679197134,1,1,-12.45421245,0.08251342741,0,22.54545455,0.2048911134,0
watch,OBSERVE,PRIVATE,7,9.78,2.7,8.7,0,,10894,1815.67,VB|NN,646.77,-0.36,1,synonym,,0.5,0.055,7,0.31,0.1,505.0740741,517.8095238,-0.2434670883,-0.4294987217,1,1,498.2075472,464.2,-0.1898409344,-0.2726253201,1,1,12.73544974,-0.1860316334,0,-34.00754717,-0.08278438571,0
water,BAY,RELIABLE,3,24.24,3.09,10.4,19,8,1200,600,NN|VB,557.67,-0.74,1,script,,0.349,0,15,0.17,0.05,512.7931034,527.3888889,-0.05211960329,-0.1728506727,1,1,517.4705882,498.5769231,-0.3111312899,-0.4439814186,1,1,14.59578544,-0.1207310694,0,-18.89366516,-0.1328501287,0
way,MANNER,MEADOW,6,11.53,2.77,10.01,4,0,13966,2793.2,NN,616.81,-0.6,1,synonym,,0.256,0,21,0.41,0.31,560.4827586,553.5,0.0420366547,0.09105551893,1,0.9642857143,674.25,494.8285714,0.3090575644,-0.2387220936,1,1,-6.982758621,0.04901886423,0.03571428571,-179.4214286,-0.5477796581,0
weak,VULNERABLE,PEN,10,8.57,2.64,8.3,0,,18258,2028.67,JJ,723.96,0.02,0.93,synonym,,0.077,0,23,0.24,0.05,559.4594595,512.9333333,0.2296558019,-0.1715836417,1,1,546.1,496.25,-0.07091907424,-0.3153838593,1,1,-46.52612613,-0.4012394436,0,-49.85,-0.2444647851,0
wear,CLOTHES,FOGGY,7,101.14,3.71,9.57,1,0,10514,1752.33,NN,662.67,-0.37,1,functional property,,0.081,0.514,26,0.76,0.06,470.7222222,567.8709677,-0.5314499631,0.2162042121,1,1,656.7,474.36,0.1110851937,-0.2293846052,1,1,97.14874552,0.7476541752,0,-182.34,-0.3404697989,0
weather,CLIMATE,RAZOR,7,3.53,2.26,8.84,0,,14469,2411.5,NN,668.96,-0.22,1,synonym,,0.381,0.198,13,0.54,-0.01,552.7962963,521.15,-0.2521643115,-0.2116614412,1,1,510.2631579,609.68,-0.03925152442,0.2402789673,1,1,-31.6462963,0.0405028703,0,99.41684211,0.2795304918,0
weave,BASKET,MEASUREMENT,6,13.18,2.83,7.94,4,0,4707,941.4,NN,584.07,-0.63,1,fpa,,0.21,0.065,19,0.18,-0.01,519.625,558.2777778,0.1427660119,0.2621732974,1,1,554,584.4285714,0.1530568891,0.3821331318,1,1,38.65277778,0.1194072855,0,30.42857143,0.2290762427,0
web,SPIDER,KEY,6,10.1,2.71,8.85,0,,11259,2251.8,NN,644.41,-0.26,1,fpa,,0.246,0.845,12,0.77,0.05,528.90625,510.8148148,-0.1925181435,-0.2088469809,0.96875,1,518.4074074,531.1764706,-0.2985996872,-0.232805831,1,1,-18.09143519,-0.01632883732,-0.03125,12.76906318,0.06579385614,0
wedding,HONEYMOON,LEGEND,9,16.2,2.92,7.26,0,,14949,1868.63,NN|VB,678.7,-0.33,1,script,,0.18,0.014,15,0.38,0.11,489.8709677,492.952381,-0.2062990061,-0.1226612454,1,1,511.2,556.6538462,-0.2602233988,0.0773388523,1,1,3.08141321,0.08363776071,0,45.45384615,0.3375622511,0
wednesday,TUESDAY,TAG,7,23.65,3.08,9.53,0,,6615,1102.5,NN,621.37,-0.44,1,category,,0.466,0.068,12,0.73,0.24,498,489.4,-0.3398629817,-0.2984143845,1,0.95,477.5,615.4090909,-0.3526116443,0.4357233837,1,1,-8.6,0.04144859724,0.05,137.9090909,0.7883350279,0
weekend,FRIDAY,MAMMAL,6,47.63,3.39,10.16,0,,5055,1011,NN,611.04,-0.54,1,supraordinate,,0.279,0.027,12,0.6,-0.01,549.8461538,542.8,-0.1482358995,0.2617356749,0.9230769231,1,632.0555556,534.6428571,0.1958541134,0.1072831221,1,0.9821428571,-7.046153846,0.4099715743,-0.07692307692,-97.41269841,-0.08857099133,0.01785714286
weight,SCALE,FIG,5,9.51,2.69,10.11,6,0,9160,2290,NN|VB,656.68,-0.32,1,functional property,,0.53,0.014,14,0.18,0.06,521.16,544.08,-0.1550994297,-0.09543385397,0.96,0.96,517.2307692,548.2285714,-0.02911370651,0.01156962049,1,1,22.92,0.05966557571,0,30.9978022,0.04068332701,0
weird,FREAK,SPECIAL,5,36.75,3.27,8.35,3,1,7066,1766.5,NN|VB,635.29,-0.38,1,synonym,,0.179,0,17,0.38,0.13,526.6666667,613.5185185,-0.2277884183,0.3750102949,1,1,606.2105263,577.7105263,0.12016547,0.2352427559,1,1,86.85185185,0.6027987132,0,-28.5,0.1150772859,0
welcome,THANKS,WAG,6,623.31,4.5,12.44,1,0,6477,1295.4,NN|VB,584.89,-0.61,1,category,,0.329,0.013,14,0.43,0.16,484.1304348,525.4166667,-0.4751803993,-0.1300367146,1,1,537.2040816,516,-0.199312248,-0.229225891,1,1,41.28623188,0.3451436847,0,-21.20408163,-0.02991364305,0
west,EAST,NERD,4,49.55,3.4,10.8,10,4,6832,2277.33,NN|JJ|RB,672.26,-0.35,1,category,,0.886,0.78,4,0.83,0,542.6285714,581.1666667,-0.2011160046,-0.1779296601,1,1,470.1071429,502.2857143,-0.4285443768,-0.3009943336,1,1,38.53809524,0.02318634443,0,32.17857143,0.1275500432,0
wet,MOIST,COCKY,5,1.8,1.97,7.49,2,0,7638,1909.5,JJ,566.23,-0.67,0.96,synonym,,0.543,0,5,0.53,0.04,533.2424242,513.9090909,-0.1643929159,-0.01246414052,1,1,529.975,493,-0.1990765968,-0.3699492352,1,1,-19.33333333,0.1519287754,0,-36.975,-0.1708726384,0
whale,MAMMAL,SCOTCH,6,1.22,1.8,6.51,1,0,7751,1550.2,NN,737.69,0.03,1,supraordinate,,0.212,0.052,18,0.52,0.06,557.9259259,585.85,0.2176036689,0.4502375694,1,1,496.4285714,536.0540541,-0.2292396323,-0.02242762446,1,0.972972973,27.92407407,0.2326339004,0,39.62548263,0.2068120078,0.02702702703
what,WHO,THREE,3,2222.94,5.05,13.74,2,0,1426,713,minor,578.29,-0.67,1,category,,0.229,0.181,11,0.58,0.44,583.1,513.5,0.1649361567,-0.1262117175,1,1,484.037037,565.6923077,-0.2839581363,0.006140255915,1,0.9615384615,-69.6,-0.2911478742,0,81.65527066,0.2900983922,0.03846153846
wheat,GRAIN,ETIQUETTE,5,4.76,2.39,8.79,5,3,11672,2918,NN,627.32,-0.44,1,category,,0.365,0.034,11,0.72,-0.01,523.4444444,657.5238095,0.01775583861,0.816900272,1,1,636.5925926,556.0322581,0.5076045868,0.360950728,1,0.9677419355,134.0793651,0.7991444334,0,-80.56033453,-0.1466538588,0.03225806452
wheelchair,HANDICAP,LEGION,8,2.73,2.15,7.73,0,,13235,1890.71,NN,646.15,-0.43,1,functional property,,0.296,,12,0.29,0.11,599.7142857,630.1764706,0.7535749879,0.7810711746,1,1,618.1851852,581.0357143,0.6390565159,0.5481044174,1,1,30.46218487,0.0274961867,0,-37.1494709,-0.09095209845,0
when,WHERE,PHONE,5,1830.22,4.97,13.03,2,1,12685,3171.25,minor,586.62,-0.68,1,category,,0.313,0.401,12,0.64,0.28,549,563.375,-0.5990751612,-0.145068351,1,1,522.7058824,564.5428571,-0.2283136062,-0.1124078216,1,0.9714285714,14.375,0.4540068102,0,41.83697479,0.1159057846,0.02857142857
where,WHEN,GROSS,4,2034.1,5.02,13.76,4,0,5797,1932.33,minor,605.38,-0.7,1,category,,0.401,0.313,9,0.64,0.06,520.3333333,520.9230769,-0.18910553,-0.1449992083,1,1,489.1904762,543.6666667,-0.2132181901,0.1464590499,1,1,0.5897435897,0.04410632171,0,54.47619048,0.35967724,0
whine,COMPLAIN,COPIER,8,12.55,2.81,9.43,0,,15178,2168.29,VB|NN,692.54,-0.24,1,synonym,,0.212,,19,0.12,-0.02,535.85,544.9459459,-0.1566217043,0.1316267077,0.95,1,568.0833333,585.8139535,0.3404513382,0.2736675866,1,1,9.095945946,0.288248412,-0.05,17.73062016,-0.06678375163,0
white,BLEACH,LAUNCH,6,2.31,2.08,7.18,1,1,9392,1878.4,NN|VB,576.07,-0.65,1,perceptual property,,0.432,0,15,0.17,0.04,513.3888889,520.6428571,-0.4011169055,-0.1974913057,1,0.9642857143,517.71875,466.9090909,-0.1804913767,-0.2964954353,1,1,7.253968254,0.2036255998,0.03571428571,-50.80965909,-0.1160040586,0
who,WHOM,GIFT,4,35.2,3.25,10.25,3,0,2643,881,minor,669.19,-0.18,0.84,synonym,,0.531,0.014,10,0.68,0.29,544.6346154,593.3684211,-0.08997921576,0.02330566726,1,1,595.9189189,473.7142857,0.5168339956,-0.4888598458,1,0.9285714286,48.73380567,0.113284883,0,-122.2046332,-1.005693841,0.07142857143
whole,HALF,PLEASE,4,199.14,4.01,11.18,5,0,4310,1436.67,NN|minor|VB,577.28,-0.71,0.96,antonym,,0.447,0.345,8,0.38,0.22,520.0384615,563.1785714,-0.3254004573,-0.04015437472,1,1,499.2727273,556.1025641,-0.1656439224,0.1732403836,1,1,43.14010989,0.2852460826,0,56.82983683,0.338884306,0
why,BECAUSE,BLANKET,7,1071.02,4.74,13.13,0,,7930,1321.67,minor,626,-0.38,1,unclassifed,,0.466,0.455,12,0.55,0.17,476.84,497.1428571,-0.5298770775,-0.5570016445,1,1,572.84,484.2352941,0.2579541186,-0.3248931844,1,1,20.30285714,-0.02712456699,0,-88.60470588,-0.582847303,0
wide,BROAD,ADVERSARY,5,14.73,2.88,9.44,2,0,4189,1047.25,JJ|NN,657.04,-0.37,0.96,synonym,,0.38,0.034,16,0.56,0.09,854.5714286,557,0.6557635052,-0.0001744890223,1,0.9655172414,480.5238095,569.8947368,0.2481770705,0.02938366934,0.9523809524,1,-297.5714286,-0.6559379942,0.03448275862,89.37092732,-0.2187934012,-0.04761904762
